MODEL;MSAN;RIN;IP;Slot_ID;Slot_Name;Slot_Main_Mode;Slot_State;Slot_Alarm;Slot_Prop_Alarm;Port_ID;Port_Main_Mode;Port_Alarm;Port_User_Label;Port_Service_Label;Port_Description;OperationalStatus;NearEnd_CurrentAttenuation;NearEnd_CurrentMargin;NearEnd_CurrentPowerBackOff;FarEnd_CurrentAttenuation;FarEnd_CurrentMargin;FarEnd_CurrentPowerBackOff
Milegate;AUJ-A04-4;a04-rin-397;10.209.20.16;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Warning;logport-2 ;port-2; Cleared   ; VIBTECH INDUSTRIAL LTDA ; OSTBS: 13469765 ; DES.: AUJ-301CHRK1W;Up;4;23;5;4;21;5
Milegate;AUJ-A06-4;a06-rin-405;10.209.20.4;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Major     ; MARRAF ADMINISTRACAO ;                               ; ;Down;128;127;255;128;127;255
Milegate;STS-A14-4;a14-rin-3;10.209.225.34;unit-20;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-8 ;port-8; Cleared   ;                                          ;                               ; ;Down;128;127;255;128;127;255
Milegate;STS-A18-0;a18-rin-10;10.209.225.3;unit-21;STIM1 R1A;stim1_r5d02_04;Ok;Cleared;Cleared;logport-4 ;port-4; Cleared   ; Cliente_INT:LABORATORIO PASTEUR ; Designador: STS-301CGZQO7 ; ;Down;128;127;255;128;127;255
Milegate;SPO-C02-0;c02-rin-198;10.214.3.186;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Cleared   ; Cliente_UNITE_SERVICOS  ; SPO-301KN3BEN-032-01             ; ;Up;3;24;6;2;21;6
Milegate;STS-A18-4;a18-rin-11;10.209.225.4;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-3 ;port-3; Cleared   ; PR BRAUN TURISMO    ; STS-301A8GBKB-032 ; ;Up;8;24;2;8;20;4
Milegate;SPO-B99-0;b99-rin-196;10.214.3.182;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ; Cliente: UNITE SERVICOS ; Designador: SPO-301KN3BCP-032-02 ; ;Up;5;23;3;4;21;5
Milegate;AUJ-A09;a09-rin-385;10.209.20.6;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; ENMAC      ;               ; ;Up;9;24;1;8;20;3
Milegate;STS-A09-0;a09-rin-194;10.209.225.17;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; Cliente: HORTIGIL  ; Designador: STS-301KLJIXZ    ; ;Up;5;24;3;6;20;0
Milegate;STS-A08-4;a08-rin-179;10.209.225.130;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Major     ; Cliente: TANIA GABRIELA CLEME ; Designador: STS-301HDB6AJ-032 ; ;Down;128;127;255;128;127;255
Milegate;MCZ-A05-4;a05-rin-409;10.209.21.6;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Warning;logport-2 ;port-2; Cleared   ; ITALIAN INDUSTRIA IMPORTACAO E EXPORTACAO LTDA;;;Up;14;24;0;14;20;0
Milegate;STS-A31-0;a31-rin-78;10.209.225.37;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Cleared   ; Cliente:SK AUTOMOTIVE SA DIS ; Designador:STS-301C61P5R                ; ;Up;5;23;3;6;21;4
Milegate;STS-A33;a33-rin-585;10.209.225.174;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ;            ;               ; ;Down;128;127;255;128;127;255
Milegate;STS-A15-4;a15-rin-207;10.209.225.138;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; Cliente:GREGHI E PAIVA LTDA ; Designador:STS-301CN2UJD-032 ; ;Up;7;24;2;6;21;4
Milegate;MCZ-A10-4;a10-rin-413;10.209.21.24;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; CLIENTE_ACERTA ; DESIGNADOR_MCZ-301K1HRM0-032 ; ;Up;7;22;1;8;20;3
Milegate;STS-A10-0;a10-rin-134;10.209.225.21;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-4 ;port-4; Cleared   ; Cliente: SAUIPE CORRETORA    ; Desig.: STS-3019YXD43-032    ; ;Down;128;127;255;128;127;255
Milegate;STS-A11;a11-rin-199;10.209.225.26;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-4 ;port-4; Cleared   ; Cliente: AIR_FERREIRA              ; Designador: STS-301L77P4R ; PAR 1320;Up;8;24;2;8;21;3
Milegate;STS-I01-4;i01-rin-191;10.209.225.42;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-5 ;port-5; Cleared   ; Cliente:POWER MOTORS         ; Designador:STS-301BEYJR9     ; ;Down;128;127;255;128;127;255
Milegate;STS-A32-0;a32-rin-589;10.209.225.117;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ;                            ;                                         ; ;Up;5;24;3;6;21;5
Milegate;SPO-C02-0;c02-rin-198;10.214.3.186;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ; Cliente_UNITE_SERVICOS  ; SPO-301KN3BEN-032-01             ; ;Up;2;23;6;2;20;6
Milegate;AUJ-A06-4;a06-rin-405;10.209.20.4;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ; Cliente: CAMARGO     ; Designador: AUJ-301L594BC-032 ; ;Up;5;23;3;6;20;5
Milegate;AUJ-A09;a09-rin-385;10.209.20.6;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; POLIODUTO  ;               ; ;Up;8;23;1;8;21;3
Milegate;SPO-B99-0;b99-rin-196;10.214.3.182;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-3 ;port-3; Cleared   ; Cliente: UNITE SERVICOS ; Designador: SPO-301KN3BCP-032-02 ; ;Up;5;23;3;6;21;5
Milegate;STS-A18-4;a18-rin-11;10.209.225.4;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-4 ;port-4; Cleared   ; ODONTOBASE          ; STS-301KODE2N-032 ; ;Up;5;24;3;6;21;0
Milegate;STS-A24-0;a24-rin-46;10.209.225.45;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Warning;logport-1 ;port-1; Cleared   ;                             ;                              ; ;Down;128;127;255;128;127;255
Milegate;AUJ-I01;i01-rin-489;10.209.20.8;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Cleared   ; Cliente: MARCELO_JOSE            ; DESIGNADOR: AUJ-301L98QAR-032 ; ;Down;128;127;255;128;127;255
Milegate;MCZ-A05-4;a05-rin-409;10.209.21.6;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Warning;logport-3 ;port-3; Cleared   ; Cliente:COMERCIAL RUBBER WOR                    ; Designador:MCZ-301IQBMQN-032 ; ;Up;8;24;2;8;21;3
Milegate;STS-A33;a33-rin-585;10.209.225.174;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ;            ;               ; ;Down;128;127;255;128;127;255
Milegate;STS-A35-4;a35-rin-115;10.209.225.154;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Cleared;logport-8 ;port-8; Cleared   ; Cliente:REBECA GILEADE OLIVE ; Designador:STS-301BHD921-032 ; ;Up;5;24;3;6;21;4
Milegate;STS-A08-4;a08-rin-179;10.209.225.130;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ;                               ;                               ; ;Down;128;127;255;128;127;255
Milegate;MCZ-A10-4;a10-rin-413;10.209.21.24;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; CLIENTE_ACERTA ; DESIGNADOR_MCZ-301K1HRM0-032 ; ;Up;8;24;2;8;20;3
Milegate;STS-A15-4;a15-rin-207;10.209.225.138;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; Cliente:INTER PALHA DE SEDA ; Designador:STS-301DQUPWZ-032 ; ;Up;6;23;3;6;21;4
Milegate;STS-A11;a11-rin-199;10.209.225.26;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-6 ;port-6; Major     ; Cliente: DROGASIL_S/A              ; DESIGNADOR_STS-301KHKCI4  ; ;Down;128;127;255;128;127;255
Milegate;STS-A31-0;a31-rin-78;10.209.225.37;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ; Cliente:SK AUTOMOTIVE SA DIS ; Designador:STS-301C61P6T-032            ; SECUNDARIO 390;Up;5;24;3;6;21;4
Milegate;STS-I01-4;i01-rin-191;10.209.225.42;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-6 ;port-6; Cleared   ; Cliente:POWER MOTORS DISTRIB ; Designador:STS-301BEYJS4-032 ; ;Down;128;127;255;128;127;255
Milegate;STS-A32-0;a32-rin-589;10.209.225.117;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; Cliente:ELETRICA COMERCIAL ; Designador:STS-301K4M38H-032            ; ;Up;4;23;4;4;21;5
Milegate;SPO-C02-0;c02-rin-198;10.214.3.186;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-7 ;port-7; Major     ; Cliente: UNITE SERVICOS ; Designador: SPO-301KN3BCP-032-02 ; ;Down;128;127;255;128;127;255
Milegate;STS-A19-0;a19-rin-302;10.209.225.50;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; Cliente: MINDS COMUNICACAO ; Designador: STS-301AA8R7O-032 ; ;Up;4;23;4;4;21;5
Milegate;STS-A24-0;a24-rin-46;10.209.225.45;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Warning;logport-2 ;port-2; Cleared   ;                             ;                              ; ;Down;128;127;255;128;127;255
Milegate;MCZ-A05-4;a05-rin-409;10.209.21.6;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Warning;logport-4 ;port-4; Cleared   ;                                                 ;                              ; ;Down;128;127;255;128;127;255
Milegate;STS-A08-4;a08-rin-179;10.209.225.130;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-3 ;port-3; Cleared   ;                               ;                               ; ;Down;128;127;255;128;127;255
Milegate;MCZ-A10-4;a10-rin-413;10.209.21.24;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-6 ;port-6; Cleared   ; CLIENTE_ACERTA ; DESIGNADOR_MCZ-301K1HRM0-032 ; ;Up;8;22;2;8;20;3
Milegate;AUJ-I01;i01-rin-489;10.209.20.8;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ; CONTABILIDADE S?O PAULO - DADOS ; DESIGNADOR: AUJ-301BH33MF     ; PAR - 1309;Up;4;23;4;4;21;5
Milegate;STS-A15-4;a15-rin-207;10.209.225.138;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ;                             ;                              ; ;Down;128;127;255;128;127;255
Milegate;STS-A11;a11-rin-199;10.209.225.26;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-7 ;port-7; Cleared   ; Cliente: DISTRIB LOYOLA -VOXNG     ; Desig: STS-301HYQU1Z      ; ;Up;9;24;1;10;20;2
Milegate;SPO-C02-0;c02-rin-198;10.214.3.186;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-8 ;port-8; Major     ; Cliente: UNITE SERVICOS ; Designador: SPO-301KN3BCP-032-01 ; ;Down;128;127;255;128;127;255
Milegate;STS-A32-0;a32-rin-589;10.209.225.117;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; CLI_ELETRICA_COMERCIAL     ; Designador:STS-301K4M37F                ; ;Up;4;24;3;4;21;5
Milegate;STS-I01-4;i01-rin-191;10.209.225.42;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-7 ;port-7; Cleared   ; Cliente:MAQ EQ TR CAR PORTOS ; Designador:STS-301CHE107-032 ; ;Up;6;24;3;6;21;4
Milegate;STS-A24-0;a24-rin-46;10.209.225.45;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Warning;logport-3 ;port-3; Cleared   ;                             ;                              ; ;Down;128;127;255;128;127;255
Milegate;STS-A31-0;a31-rin-78;10.209.225.37;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-3 ;port-3; Cleared   ; Cliente:CL_REAL              ; Designador:STS-301CJW3LJ-032            ; ;Up;7;24;2;6;21;4
Milegate;STS-A19-0;a19-rin-302;10.209.225.50;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; Cliente: AZ ACESSORIA      ; Designador: STS-301FPAYXJ-032 ; ;Up;4;23;4;4;20;5
Milegate;STS-A08-4;a08-rin-179;10.209.225.130;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-4 ;port-4; Cleared   ;                               ;                               ; ;Down;128;127;255;128;127;255
Milegate;AUJ-I01;i01-rin-489;10.209.20.8;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-3 ;port-3; Major     ; Cliente: PINHA                   ; Designador: AUJ-301LNWE7K-032 ; ;Down;128;127;255;128;127;255
Milegate;MCZ-A10-4;a10-rin-413;10.209.21.24;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-7 ;port-7; Cleared   ;                ;                              ; ;Down;128;127;255;128;127;255
Milegate;STS-A11;a11-rin-199;10.209.225.26;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-8 ;port-8; Cleared   ; Cliente: DISTRIB LOYOLA - VPN MPLS ; Desigandor: STS-301HYVHT7 ; ;Down;128;127;255;128;127;255
Milegate;STS-A15-4;a15-rin-207;10.209.225.138;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-4 ;port-4; Cleared   ;                             ;                              ; ;Down;128;127;255;128;127;255
Milegate;STS-A24-0;a24-rin-46;10.209.225.45;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Warning;logport-4 ;port-4; Cleared   ;                             ;                              ; ;Down;128;127;255;128;127;255
Milegate;STS-I01-4;i01-rin-191;10.209.225.42;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-8 ;port-8; Cleared   ; Cliente: AVARON GRAFICA      ; Designador: STS-301HR6OR-032 ; ;Up;8;24;2;8;21;3
Milegate;STS-A32-0;a32-rin-589;10.209.225.117;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-6 ;port-6; Cleared   ;                            ;                                         ; ;Down;128;127;255;128;127;255
Milegate;STS-A31-0;a31-rin-78;10.209.225.37;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-4 ;port-4; Cleared   ; Cliente: BW OFFSHORE         ; Designador: STS-301KX2MOZ-032           ; ;Up;8;24;2;8;21;3
Milegate;STS-A08-4;a08-rin-179;10.209.225.130;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-5 ;port-5; Cleared   ;                               ;                               ; ;Down;128;127;255;128;127;255
Milegate;STS-A19-0;a19-rin-302;10.209.225.50;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; Cliente: CONTELE           ; Designador: STS-301GKDPGV-032 ; ;Up;6;24;3;6;21;4
Milegate;STS-A15-4;a15-rin-207;10.209.225.138;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-5 ;port-5; Cleared   ;                             ;                              ; ;Down;128;127;255;128;127;255
Milegate;AUJ-I01;i01-rin-489;10.209.20.8;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-4 ;port-4; Cleared   ; CONTABILIDADE S?O PAULO - VOX   ; AUJ-301BH33NC-032             ; PAR 1301;Up;4;24;4;4;21;5
Milegate;STS-A33;a33-rin-585;10.209.225.174;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; DEEPSEA AGENCIA MARI                                 ; STS-3019X6F2B-032            ; ;Down;128;127;255;128;127;255
Milegate;STS-A32-0;a32-rin-589;10.209.225.117;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-7 ;port-7; Cleared   ;                            ;                                         ; ;Down;128;127;255;128;127;255
Milegate;STS-A24-0;a24-rin-46;10.209.225.45;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Warning;logport-5 ;port-5; Cleared   ; Cliente:GREGHI E PAIVA LTDA ; Designador:STS-301A2RK43-032 ; ;Up;7;25;2;8;21;0
Milegate;STS-A08-4;a08-rin-179;10.209.225.130;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-6 ;port-6; Cleared   ;                               ;                               ; ;Down;128;127;255;128;127;255
Milegate;STS-A31-0;a31-rin-78;10.209.225.37;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-5 ;port-5; Cleared   ; CLI_MONTE_NEVE_HOTEL         ; STS-301K40B0V-032                       ; ;Up;10;24;1;10;20;2
